transaction_id,student_id,course_id,term_id,internal_marks,external_marks,total_marks,grade_point,result_status,attendance_percentage
TRX_0030112,ST_2020_D002_003,ME_706,T_2023-2024_ODD,21,32,53,6,Pass,66
TRX_0030113,ST_2020_D002_003,ME_707,T_2023-2024_ODD,24,36,60,7,Pass,70
TRX_0030114,ST_2020_D002_003,ME_708,T_2023-2024_ODD,28,44,72,8,Pass,74
TRX_0030115,ST_2020_D002_004,ME_701,T_2023-2024_ODD,25,39,64,7,Pass,77
TRX_0030116,ST_2020_D002_004,ME_702,T_2023-2024_ODD,29,45,74,8,Pass,75
TRX_0030117,ST_2020_D002_004,ME_703,T_2023-2024_ODD,20,32,52,6,Pass,84
TRX_0030118,ST_2020_D002_004,ME_704,T_2023-2024_ODD,27,41,68,7,Pass,74
TRX_0030119,ST_2020_D002_004,ME_705,T_2023-2024_ODD,28,43,71,8,Pass,83
TRX_0030120,ST_2020_D002_004,ME_706,T_2023-2024_ODD,24,37,61,7,Pass,84
TRX_0030121,ST_2020_D002_004,ME_707,T_2023-2024_ODD,29,45,74,8,Pass,83
TRX_0030122,ST_2020_D002_004,ME_708,T_2023-2024_ODD,25,39,64,7,Pass,89
TRX_0030123,ST_2020_D002_005,ME_701,T_2023-2024_ODD,20,31,51,6,Pass,80
TRX_0030124,ST_2020_D002_005,ME_702,T_2023-2024_ODD,21,32,53,6,Pass,72
TRX_0030125,ST_2020_D002_005,ME_703,T_2023-2024_ODD,30,45,75,8,Pass,87
TRX_0030126,ST_2020_D002_005,ME_704,T_2023-2024_ODD,20,30,50,6,Pass,80
TRX_0030127,ST_2020_D002_005,ME_705,T_2023-2024_ODD,25,38,63,7,Pass,76
TRX_0030128,ST_2020_D002_005,ME_706,T_2023-2024_ODD,28,43,71,8,Pass,82
TRX_0030129,ST_2020_D002_005,ME_707,T_2023-2024_ODD,21,33,54,6,Pass,88
TRX_0030130,ST_2020_D002_005,ME_708,T_2023-2024_ODD,26,41,67,7,Pass,76
TRX_0030131,ST_2020_D002_006,ME_701,T_2023-2024_ODD,32,50,82,9,Pass,91
TRX_0030132,ST_2020_D002_006,ME_702,T_2023-2024_ODD,30,47,77,8,Pass,86
TRX_0030133,ST_2020_D002_006,ME_703,T_2023-2024_ODD,33,50,83,9,Pass,93
TRX_0030134,ST_2020_D002_006,ME_704,T_2023-2024_ODD,34,52,86,9,Pass,95
TRX_0030135,ST_2020_D002_006,ME_705,T_2023-2024_ODD,35,54,89,9,Pass,96
TRX_0030136,ST_2020_D002_006,ME_706,T_2023-2024_ODD,35,54,89,9,Pass,91
TRX_0030137,ST_2020_D002_006,ME_707,T_2023-2024_ODD,38,58,96,10,Pass,100
TRX_0030138,ST_2020_D002_006,ME_708,T_2023-2024_ODD,36,54,90,10,Pass,92
TRX_0030139,ST_2020_D002_007,ME_701,T_2023-2024_ODD,25,38,63,7,Pass,81
TRX_0030140,ST_2020_D002_007,ME_702,T_2023-2024_ODD,25,38,63,7,Pass,72
TRX_0030141,ST_2020_D002_007,ME_703,T_2023-2024_ODD,30,47,77,8,Pass,85
TRX_0030142,ST_2020_D002_007,ME_704,T_2023-2024_ODD,28,43,71,8,Pass,74
TRX_0030143,ST_2020_D002_007,ME_705,T_2023-2024_ODD,29,44,73,8,Pass,74
TRX_0030144,ST_2020_D002_007,ME_706,T_2023-2024_ODD,31,47,78,8,Pass,74
TRX_0030145,ST_2020_D002_007,ME_707,T_2023-2024_ODD,26,40,66,7,Pass,83
TRX_0030146,ST_2020_D002_007,ME_708,T_2023-2024_ODD,20,30,50,6,Pass,68
TRX_0030147,ST_2020_D002_008,ME_701,T_2023-2024_ODD,24,38,62,7,Pass,86
TRX_0030148,ST_2020_D002_008,ME_702,T_2023-2024_ODD,29,45,74,8,Pass,71
TRX_0030149,ST_2020_D002_008,ME_703,T_2023-2024_ODD,30,45,75,8,Pass,69
TRX_0030150,ST_2020_D002_008,ME_704,T_2023-2024_ODD,30,47,77,8,Pass,78
TRX_0030151,ST_2020_D002_008,ME_705,T_2023-2024_ODD,29,45,74,8,Pass,79
TRX_0030152,ST_2020_D002_008,ME_706,T_2023-2024_ODD,27,41,68,7,Pass,71
TRX_0030153,ST_2020_D002_008,ME_707,T_2023-2024_ODD,28,42,70,8,Pass,69
TRX_0030154,ST_2020_D002_008,ME_708,T_2023-2024_ODD,24,38,62,7,Pass,65
TRX_0030155,ST_2020_D002_009,ME_701,T_2023-2024_ODD,30,45,75,8,Pass,87
TRX_0030156,ST_2020_D002_009,ME_702,T_2023-2024_ODD,23,35,58,6,Pass,65
TRX_0030157,ST_2020_D002_009,ME_703,T_2023-2024_ODD,30,47,77,8,Pass,69
TRX_0030158,ST_2020_D002_009,ME_704,T_2023-2024_ODD,23,36,59,6,Pass,83
TRX_0030159,ST_2020_D002_009,ME_705,T_2023-2024_ODD,27,42,69,7,Pass,69
TRX_0030160,ST_2020_D002_009,ME_706,T_2023-2024_ODD,30,47,77,8,Pass,84
TRX_0030161,ST_2020_D002_009,ME_707,T_2023-2024_ODD,29,45,74,8,Pass,69
TRX_0030162,ST_2020_D002_009,ME_708,T_2023-2024_ODD,20,32,52,6,Pass,67
TRX_0030163,ST_2020_D002_010,ME_701,T_2023-2024_ODD,30,46,76,8,Pass,84
TRX_0030164,ST_2020_D002_010,ME_702,T_2023-2024_ODD,23,35,58,6,Pass,70
TRX_0030165,ST_2020_D002_010,ME_703,T_2023-2024_ODD,23,35,58,6,Pass,79
TRX_0030166,ST_2020_D002_010,ME_704,T_2023-2024_ODD,28,42,70,8,Pass,71
TRX_0030167,ST_2020_D002_010,ME_705,T_2023-2024_ODD,30,45,75,8,Pass,89
TRX_0030168,ST_2020_D002_010,ME_706,T_2023-2024_ODD,24,36,60,7,Pass,85
TRX_0030169,ST_2020_D002_010,ME_707,T_2023-2024_ODD,25,38,63,7,Pass,66
TRX_0030170,ST_2020_D002_010,ME_708,T_2023-2024_ODD,28,43,71,8,Pass,84
TRX_0030171,ST_2020_D002_011,ME_701,T_2023-2024_ODD,26,41,67,7,Pass,80
TRX_0030172,ST_2020_D002_011,ME_702,T_2023-2024_ODD,20,31,51,6,Pass,70
TRX_0030173,ST_2020_D002_011,ME_703,T_2023-2024_ODD,27,41,68,7,Pass,83
TRX_0030174,ST_2020_D002_011,ME_704,T_2023-2024_ODD,22,34,56,6,Pass,88
TRX_0030175,ST_2020_D002_011,ME_705,T_2023-2024_ODD,26,39,65,7,Pass,81
TRX_0030176,ST_2020_D002_011,ME_706,T_2023-2024_ODD,30,47,77,8,Pass,69
TRX_0030177,ST_2020_D002_011,ME_707,T_2023-2024_ODD,21,32,53,6,Pass,68
TRX_0030178,ST_2020_D002_011,ME_708,T_2023-2024_ODD,31,48,79,8,Pass,69
TRX_0030179,ST_2020_D002_012,ME_701,T_2023-2024_ODD,15,23,38,0,Debarred,41
TRX_0030180,ST_2020_D002_012,ME_702,T_2023-2024_ODD,13,21,34,0,Fail,72
TRX_0030181,ST_2020_D002_012,ME_703,T_2023-2024_ODD,14,23,37,0,Fail,72
TRX_0030182,ST_2020_D002_012,ME_704,T_2023-2024_ODD,12,19,31,0,Debarred,42
TRX_0030183,ST_2020_D002_012,ME_705,T_2023-2024_ODD,10,15,25,0,Fail,63
TRX_0030184,ST_2020_D002_012,ME_706,T_2023-2024_ODD,18,29,47,5,Pass,63
TRX_0030185,ST_2020_D002_012,ME_707,T_2023-2024_ODD,22,34,56,6,Pass,59
TRX_0030186,ST_2020_D002_012,ME_708,T_2023-2024_ODD,12,18,30,0,Fail,67
TRX_0030187,ST_2020_D002_013,ME_701,T_2023-2024_ODD,24,36,60,7,Pass,67
TRX_0030188,ST_2020_D002_013,ME_702,T_2023-2024_ODD,19,30,49,5,Debarred,43
TRX_0030189,ST_2020_D002_013,ME_703,T_2023-2024_ODD,10,17,27,0,Fail,72
TRX_0030190,ST_2020_D002_013,ME_704,T_2023-2024_ODD,10,17,27,0,Fail,55
TRX_0030191,ST_2020_D002_013,ME_705,T_2023-2024_ODD,10,16,26,0,Fail,59
TRX_0030192,ST_2020_D002_013,ME_706,T_2023-2024_ODD,18,27,45,5,Debarred,40
TRX_0030193,ST_2020_D002_013,ME_707,T_2023-2024_ODD,20,31,51,6,Pass,57
TRX_0030194,ST_2020_D002_013,ME_708,T_2023-2024_ODD,10,16,26,0,Fail,73
TRX_0030195,ST_2020_D002_014,ME_701,T_2023-2024_ODD,38,59,97,10,Pass,87
TRX_0030196,ST_2020_D002_014,ME_702,T_2023-2024_ODD,32,48,80,9,Pass,91
TRX_0030197,ST_2020_D002_014,ME_703,T_2023-2024_ODD,33,50,83,9,Pass,93
TRX_0030198,ST_2020_D002_014,ME_704,T_2023-2024_ODD,36,54,90,10,Pass,92
TRX_0030199,ST_2020_D002_014,ME_705,T_2023-2024_ODD,34,52,86,9,Pass,85
TRX_0030200,ST_2020_D002_014,ME_706,T_2023-2024_ODD,34,51,85,9,Pass,100
TRX_0030201,ST_2020_D002_014,ME_707,T_2023-2024_ODD,32,50,82,9,Pass,91
TRX_0030202,ST_2020_D002_014,ME_708,T_2023-2024_ODD,39,59,98,10,Pass,88
TRX_0030203,ST_2020_D002_015,ME_701,T_2023-2024_ODD,31,47,78,8,Pass,88
TRX_0030204,ST_2020_D002_015,ME_702,T_2023-2024_ODD,34,51,85,9,Pass,96
TRX_0030205,ST_2020_D002_015,ME_703,T_2023-2024_ODD,38,58,96,10,Pass,95
TRX_0030206,ST_2020_D002_015,ME_704,T_2023-2024_ODD,37,56,93,10,Pass,89
TRX_0030207,ST_2020_D002_015,ME_705,T_2023-2024_ODD,38,58,96,10,Pass,87
TRX_0030208,ST_2020_D002_015,ME_706,T_2023-2024_ODD,38,58,96,10,Pass,100
TRX_0030209,ST_2020_D002_015,ME_707,T_2023-2024_ODD,37,57,94,10,Pass,88
TRX_0030210,ST_2020_D002_015,ME_708,T_2023-2024_ODD,38,58,96,10,Pass,97
TRX_0030211,ST_2020_D002_016,ME_701,T_2023-2024_ODD,28,43,71,8,Pass,90
TRX_0030212,ST_2020_D002_016,ME_702,T_2023-2024_ODD,27,42,69,7,Pass,66
TRX_0030213,ST_2020_D002_016,ME_703,T_2023-2024_ODD,22,35,57,6,Pass,67
TRX_0030214,ST_2020_D002_016,ME_704,T_2023-2024_ODD,23,36,59,6,Pass,77
TRX_0030215,ST_2020_D002_016,ME_705,T_2023-2024_ODD,26,39,65,7,Pass,67
TRX_0030216,ST_2020_D002_016,ME_706,T_2023-2024_ODD,25,38,63,7,Pass,85
TRX_0030217,ST_2020_D002_016,ME_707,T_2023-2024_ODD,32,48,80,9,Pass,75
TRX_0030218,ST_2020_D002_016,ME_708,T_2023-2024_ODD,27,41,68,7,Pass,87
TRX_0030219,ST_2020_D002_017,ME_701,T_2023-2024_ODD,20,30,50,6,Pass,69
TRX_0030220,ST_2020_D002_017,ME_702,T_2023-2024_ODD,27,41,68,7,Pass,76
TRX_0030221,ST_2020_D002_017,ME_703,T_2023-2024_ODD,26,41,67,7,Pass,74
TRX_0030222,ST_2020_D002_017,ME_704,T_2023-2024_ODD,22,34,56,6,Pass,85
TRX_0030223,ST_2020_D002_017,ME_705,T_2023-2024_ODD,24,38,62,7,Pass,90
TRX_0030224,ST_2020_D002_017,ME_706,T_2023-2024_ODD,31,47,78,8,Pass,65
TRX_0030225,ST_2020_D002_017,ME_707,T_2023-2024_ODD,20,30,50,6,Pass,83
TRX_0030226,ST_2020_D002_017,ME_708,T_2023-2024_ODD,25,38,63,7,Pass,67
TRX_0030227,ST_2020_D002_018,ME_701,T_2023-2024_ODD,10,15,25,0,Fail,73
TRX_0030228,ST_2020_D002_018,ME_702,T_2023-2024_ODD,12,18,30,0,Debarred,46
TRX_0030229,ST_2020_D002_018,ME_703,T_2023-2024_ODD,15,23,38,0,Fail,61
TRX_0030230,ST_2020_D002_018,ME_704,T_2023-2024_ODD,10,16,26,0,Fail,66
TRX_0030231,ST_2020_D002_018,ME_705,T_2023-2024_ODD,17,26,43,0,Fail,64
TRX_0030232,ST_2020_D002_018,ME_706,T_2023-2024_ODD,17,27,44,0,Fail,53
TRX_0030233,ST_2020_D002_018,ME_707,T_2023-2024_ODD,14,23,37,0,Fail,63
TRX_0030234,ST_2020_D002_018,ME_708,T_2023-2024_ODD,22,34,56,6,Pass,57
TRX_0030235,ST_2020_D002_019,ME_701,T_2023-2024_ODD,13,20,33,0,Fail,53
TRX_0030236,ST_2020_D002_019,ME_702,T_2023-2024_ODD,10,15,25,0,Debarred,43
TRX_0030237,ST_2020_D002_019,ME_703,T_2023-2024_ODD,10,17,27,0,Fail,66
TRX_0030238,ST_2020_D002_019,ME_704,T_2023-2024_ODD,19,29,48,5,Debarred,47
TRX_0030239,ST_2020_D002_019,ME_705,T_2023-2024_ODD,18,28,46,5,Pass,52
TRX_0030240,ST_2020_D002_019,ME_706,T_2023-2024_ODD,10,16,26,0,Fail,52
TRX_0030241,ST_2020_D002_019,ME_707,T_2023-2024_ODD,15,24,39,0,Fail,62
TRX_0030242,ST_2020_D002_019,ME_708,T_2023-2024_ODD,18,29,47,5,Pass,51
TRX_0030243,ST_2020_D002_020,ME_701,T_2023-2024_ODD,29,44,73,8,Pass,78
TRX_0030244,ST_2020_D002_020,ME_702,T_2023-2024_ODD,31,48,79,8,Pass,70
TRX_0030245,ST_2020_D002_020,ME_703,T_2023-2024_ODD,28,43,71,8,Pass,74
TRX_0030246,ST_2020_D002_020,ME_704,T_2023-2024_ODD,26,41,67,7,Pass,82
TRX_0030247,ST_2020_D002_020,ME_705,T_2023-2024_ODD,30,47,77,8,Pass,88
TRX_0030248,ST_2020_D002_020,ME_706,T_2023-2024_ODD,28,42,70,8,Pass,82
TRX_0030249,ST_2020_D002_020,ME_707,T_2023-2024_ODD,30,46,76,8,Pass,87
TRX_0030250,ST_2020_D002_020,ME_708,T_2023-2024_ODD,20,30,50,6,Pass,82
TRX_0030251,ST_2020_D002_021,ME_701,T_2023-2024_ODD,23,36,59,6,Pass,90
TRX_0030252,ST_2020_D002_021,ME_702,T_2023-2024_ODD,26,39,65,7,Pass,84
TRX_0030253,ST_2020_D002_021,ME_703,T_2023-2024_ODD,23,35,58,6,Pass,66
TRX_0030254,ST_2020_D002_021,ME_704,T_2023-2024_ODD,23,35,58,6,Pass,78
TRX_0030255,ST_2020_D002_021,ME_705,T_2023-2024_ODD,31,47,78,8,Pass,82
TRX_0030256,ST_2020_D002_021,ME_706,T_2023-2024_ODD,24,36,60,7,Pass,87
TRX_0030257,ST_2020_D002_021,ME_707,T_2023-2024_ODD,24,37,61,7,Pass,75
TRX_0030258,ST_2020_D002_021,ME_708,T_2023-2024_ODD,28,43,71,8,Pass,68
TRX_0030259,ST_2020_D002_022,ME_701,T_2023-2024_ODD,27,41,68,7,Pass,77
TRX_0030260,ST_2020_D002_022,ME_702,T_2023-2024_ODD,22,34,56,6,Pass,88
TRX_0030261,ST_2020_D002_022,ME_703,T_2023-2024_ODD,28,44,72,8,Pass,70
TRX_0030262,ST_2020_D002_022,ME_704,T_2023-2024_ODD,20,31,51,6,Pass,74
TRX_0030263,ST_2020_D002_022,ME_705,T_2023-2024_ODD,31,47,78,8,Pass,75
TRX_0030264,ST_2020_D002_022,ME_706,T_2023-2024_ODD,28,42,70,8,Pass,89
TRX_0030265,ST_2020_D002_022,ME_707,T_2023-2024_ODD,29,45,74,8,Pass,79
TRX_0030266,ST_2020_D002_022,ME_708,T_2023-2024_ODD,28,43,71,8,Pass,90
TRX_0030267,ST_2020_D002_023,ME_701,T_2023-2024_ODD,23,36,59,6,Pass,90
TRX_0030268,ST_2020_D002_023,ME_702,T_2023-2024_ODD,20,32,52,6,Pass,68
TRX_0030269,ST_2020_D002_023,ME_703,T_2023-2024_ODD,27,41,68,7,Pass,85
TRX_0030270,ST_2020_D002_023,ME_704,T_2023-2024_ODD,24,37,61,7,Pass,71
TRX_0030271,ST_2020_D002_023,ME_705,T_2023-2024_ODD,27,41,68,7,Pass,71
TRX_0030272,ST_2020_D002_023,ME_706,T_2023-2024_ODD,28,42,70,8,Pass,68
TRX_0030273,ST_2020_D002_023,ME_707,T_2023-2024_ODD,22,35,57,6,Pass,65
TRX_0030274,ST_2020_D002_023,ME_708,T_2023-2024_ODD,28,42,70,8,Pass,81
TRX_0030275,ST_2020_D002_024,ME_701,T_2023-2024_ODD,27,41,68,7,Pass,89
TRX_0030276,ST_2020_D002_024,ME_702,T_2023-2024_ODD,28,44,72,8,Pass,67
TRX_0030277,ST_2020_D002_024,ME_703,T_2023-2024_ODD,30,46,76,8,Pass,77
TRX_0030278,ST_2020_D002_024,ME_704,T_2023-2024_ODD,24,38,62,7,Pass,89
TRX_0030279,ST_2020_D002_024,ME_705,T_2023-2024_ODD,25,39,64,7,Pass,80
TRX_0030280,ST_2020_D002_024,ME_706,T_2023-2024_ODD,20,30,50,6,Pass,86
TRX_0030281,ST_2020_D002_024,ME_707,T_2023-2024_ODD,30,47,77,8,Pass,84
TRX_0030282,ST_2020_D002_024,ME_708,T_2023-2024_ODD,24,37,61,7,Pass,86
TRX_0030283,ST_2020_D002_025,ME_701,T_2023-2024_ODD,30,47,77,8,Pass,89
TRX_0030284,ST_2020_D002_025,ME_702,T_2023-2024_ODD,39,59,98,10,Pass,95
TRX_0030285,ST_2020_D002_025,ME_703,T_2023-2024_ODD,37,56,93,10,Pass,97
TRX_0030286,ST_2020_D002_025,ME_704,T_2023-2024_ODD,33,50,83,9,Pass,86
TRX_0030287,ST_2020_D002_025,ME_705,T_2023-2024_ODD,38,58,96,10,Pass,91
TRX_0030288,ST_2020_D002_025,ME_706,T_2023-2024_ODD,32,49,81,9,Pass,93
TRX_0030289,ST_2020_D002_025,ME_707,T_2023-2024_ODD,30,46,76,8,Pass,85
TRX_0030290,ST_2020_D002_025,ME_708,T_2023-2024_ODD,34,51,85,9,Pass,89
TRX_0030291,ST_2020_D002_026,ME_701,T_2023-2024_ODD,31,48,79,8,Pass,89
TRX_0030292,ST_2020_D002_026,ME_702,T_2023-2024_ODD,26,41,67,7,Pass,90
TRX_0030293,ST_2020_D002_026,ME_703,T_2023-2024_ODD,24,36,60,7,Pass,85
TRX_0030294,ST_2020_D002_026,ME_704,T_2023-2024_ODD,26,40,66,7,Pass,80
TRX_0030295,ST_2020_D002_026,ME_705,T_2023-2024_ODD,22,34,56,6,Pass,90
TRX_0030296,ST_2020_D002_026,ME_706,T_2023-2024_ODD,28,44,72,8,Pass,84
TRX_0030297,ST_2020_D002_026,ME_707,T_2023-2024_ODD,20,31,51,6,Pass,82
TRX_0030298,ST_2020_D002_026,ME_708,T_2023-2024_ODD,26,39,65,7,Pass,71
TRX_0030299,ST_2020_D002_027,ME_701,T_2023-2024_ODD,22,34,56,6,Pass,65
TRX_0030300,ST_2020_D002_027,ME_702,T_2023-2024_ODD,26,39,65,7,Pass,79
TRX_0030301,ST_2020_D002_027,ME_703,T_2023-2024_ODD,29,45,74,8,Pass,71
TRX_0030302,ST_2020_D002_027,ME_704,T_2023-2024_ODD,21,33,54,6,Pass,67
TRX_0030303,ST_2020_D002_027,ME_705,T_2023-2024_ODD,24,37,61,7,Pass,66
TRX_0030304,ST_2020_D002_027,ME_706,T_2023-2024_ODD,30,45,75,8,Pass,82
TRX_0030305,ST_2020_D002_027,ME_707,T_2023-2024_ODD,25,38,63,7,Pass,82
TRX_0030306,ST_2020_D002_027,ME_708,T_2023-2024_ODD,28,42,70,8,Pass,83
TRX_0030307,ST_2020_D002_028,ME_701,T_2023-2024_ODD,23,36,59,6,Pass,87
TRX_0030308,ST_2020_D002_028,ME_702,T_2023-2024_ODD,24,37,61,7,Pass,81
TRX_0030309,ST_2020_D002_028,ME_703,T_2023-2024_ODD,28,44,72,8,Pass,71
TRX_0030310,ST_2020_D002_028,ME_704,T_2023-2024_ODD,25,39,64,7,Pass,66
TRX_0030311,ST_2020_D002_028,ME_705,T_2023-2024_ODD,26,40,66,7,Pass,73
TRX_0030312,ST_2020_D002_028,ME_706,T_2023-2024_ODD,32,48,80,9,Pass,79
TRX_0030313,ST_2020_D002_028,ME_707,T_2023-2024_ODD,20,32,52,6,Pass,82
TRX_0030314,ST_2020_D002_028,ME_708,T_2023-2024_ODD,22,34,56,6,Pass,90
TRX_0030315,ST_2020_D002_029,ME_701,T_2023-2024_ODD,20,30,50,6,Pass,73
TRX_0030316,ST_2020_D002_029,ME_702,T_2023-2024_ODD,27,41,68,7,Pass,88
TRX_0030317,ST_2020_D002_029,ME_703,T_2023-2024_ODD,28,44,72,8,Pass,76
TRX_0030318,ST_2020_D002_029,ME_704,T_2023-2024_ODD,21,32,53,6,Pass,85
TRX_0030319,ST_2020_D002_029,ME_705,T_2023-2024_ODD,20,30,50,6,Pass,73
TRX_0030320,ST_2020_D002_029,ME_706,T_2023-2024_ODD,20,31,51,6,Pass,75
TRX_0030321,ST_2020_D002_029,ME_707,T_2023-2024_ODD,20,32,52,6,Pass,88
TRX_0030322,ST_2020_D002_029,ME_708,T_2023-2024_ODD,21,32,53,6,Pass,82
TRX_0030323,ST_2020_D002_030,ME_701,T_2023-2024_ODD,28,44,72,8,Pass,72
TRX_0030324,ST_2020_D002_030,ME_702,T_2023-2024_ODD,24,38,62,7,Pass,87
TRX_0030325,ST_2020_D002_030,ME_703,T_2023-2024_ODD,26,39,65,7,Pass,67
TRX_0030326,ST_2020_D002_030,ME_704,T_2023-2024_ODD,20,30,50,6,Pass,66
TRX_0030327,ST_2020_D002_030,ME_705,T_2023-2024_ODD,32,48,80,9,Pass,66
TRX_0030328,ST_2020_D002_030,ME_706,T_2023-2024_ODD,26,40,66,7,Pass,73
TRX_0030329,ST_2020_D002_030,ME_707,T_2023-2024_ODD,23,36,59,6,Pass,76
TRX_0030330,ST_2020_D002_030,ME_708,T_2023-2024_ODD,28,43,71,8,Pass,88
TRX_0030331,ST_2020_D002_031,ME_701,T_2023-2024_ODD,29,44,73,8,Pass,68
TRX_0030332,ST_2020_D002_031,ME_702,T_2023-2024_ODD,32,48,80,9,Pass,89
TRX_0030333,ST_2020_D002_031,ME_703,T_2023-2024_ODD,21,33,54,6,Pass,88
TRX_0030334,ST_2020_D002_031,ME_704,T_2023-2024_ODD,22,34,56,6,Pass,86
TRX_0030335,ST_2020_D002_031,ME_705,T_2023-2024_ODD,23,35,58,6,Pass,86
TRX_0030336,ST_2020_D002_031,ME_706,T_2023-2024_ODD,31,48,79,8,Pass,81
TRX_0030337,ST_2020_D002_031,ME_707,T_2023-2024_ODD,20,30,50,6,Pass,68
TRX_0030338,ST_2020_D002_031,ME_708,T_2023-2024_ODD,27,41,68,7,Pass,88
TRX_0030339,ST_2020_D002_032,ME_701,T_2023-2024_ODD,28,43,71,8,Pass,74
TRX_0030340,ST_2020_D002_032,ME_702,T_2023-2024_ODD,22,33,55,6,Pass,75
TRX_0030341,ST_2020_D002_032,ME_703,T_2023-2024_ODD,24,36,60,7,Pass,75
TRX_0030342,ST_2020_D002_032,ME_704,T_2023-2024_ODD,28,44,72,8,Pass,72
TRX_0030343,ST_2020_D002_032,ME_705,T_2023-2024_ODD,24,38,62,7,Pass,83
TRX_0030344,ST_2020_D002_032,ME_706,T_2023-2024_ODD,24,36,60,7,Pass,69
TRX_0030345,ST_2020_D002_032,ME_707,T_2023-2024_ODD,25,38,63,7,Pass,76
TRX_0030346,ST_2020_D002_032,ME_708,T_2023-2024_ODD,23,35,58,6,Pass,67
TRX_0030347,ST_2020_D002_033,ME_701,T_2023-2024_ODD,12,19,31,0,Fail,57
TRX_0030348,ST_2020_D002_033,ME_702,T_2023-2024_ODD,23,36,59,6,Debarred,49
TRX_0030349,ST_2020_D002_033,ME_703,T_2023-2024_ODD,11,17,28,0,Fail,68
TRX_0030350,ST_2020_D002_033,ME_704,T_2023-2024_ODD,11,17,28,0,Debarred,44
TRX_0030351,ST_2020_D002_033,ME_705,T_2023-2024_ODD,13,20,33,0,Fail,52
TRX_0030352,ST_2020_D002_033,ME_706,T_2023-2024_ODD,18,28,46,5,Debarred,47
TRX_0030353,ST_2020_D002_033,ME_707,T_2023-2024_ODD,16,25,41,0,Debarred,49
TRX_0030354,ST_2020_D002_033,ME_708,T_2023-2024_ODD,22,34,56,6,Debarred,46
TRX_0030355,ST_2020_D002_034,ME_701,T_2023-2024_ODD,12,20,32,0,Fail,67
TRX_0030356,ST_2020_D002_034,ME_702,T_2023-2024_ODD,12,19,31,0,Debarred,47
TRX_0030357,ST_2020_D002_034,ME_703,T_2023-2024_ODD,22,35,57,6,Pass,59
TRX_0030358,ST_2020_D002_034,ME_704,T_2023-2024_ODD,14,21,35,0,Fail,54
TRX_0030359,ST_2020_D002_034,ME_705,T_2023-2024_ODD,10,17,27,0,Fail,56
TRX_0030360,ST_2020_D002_034,ME_706,T_2023-2024_ODD,18,28,46,5,Pass,65
TRX_0030361,ST_2020_D002_034,ME_707,T_2023-2024_ODD,20,31,51,6,Debarred,48
TRX_0030362,ST_2020_D002_034,ME_708,T_2023-2024_ODD,13,20,33,0,Debarred,44
TRX_0030363,ST_2020_D002_035,ME_701,T_2023-2024_ODD,19,30,49,5,Debarred,47
TRX_0030364,ST_2020_D002_035,ME_702,T_2023-2024_ODD,17,27,44,0,Fail,66
TRX_0030365,ST_2020_D002_035,ME_703,T_2023-2024_ODD,12,18,30,0,Fail,73
TRX_0030366,ST_2020_D002_035,ME_704,T_2023-2024_ODD,10,15,25,0,Debarred,43
TRX_0030367,ST_2020_D002_035,ME_705,T_2023-2024_ODD,11,18,29,0,Debarred,44
TRX_0030368,ST_2020_D002_035,ME_706,T_2023-2024_ODD,15,23,38,0,Fail,50
TRX_0030369,ST_2020_D002_035,ME_707,T_2023-2024_ODD,10,16,26,0,Fail,54
TRX_0030370,ST_2020_D002_035,ME_708,T_2023-2024_ODD,20,31,51,6,Debarred,47
TRX_0030371,ST_2020_D002_036,ME_701,T_2023-2024_ODD,19,30,49,5,Pass,69
TRX_0030372,ST_2020_D002_036,ME_702,T_2023-2024_ODD,19,29,48,5,Pass,61
TRX_0030373,ST_2020_D002_036,ME_703,T_2023-2024_ODD,21,33,54,6,Pass,64
TRX_0030374,ST_2020_D002_036,ME_704,T_2023-2024_ODD,14,22,36,0,Fail,55
TRX_0030375,ST_2020_D002_036,ME_705,T_2023-2024_ODD,24,36,60,7,Pass,54
TRX_0030376,ST_2020_D002_036,ME_706,T_2023-2024_ODD,19,30,49,5,Pass,52
TRX_0030377,ST_2020_D002_036,ME_707,T_2023-2024_ODD,17,27,44,0,Fail,72
TRX_0030378,ST_2020_D002_036,ME_708,T_2023-2024_ODD,17,26,43,0,Debarred,46
TRX_0030379,ST_2020_D002_037,ME_701,T_2023-2024_ODD,34,52,86,9,Pass,92
TRX_0030380,ST_2020_D002_037,ME_702,T_2023-2024_ODD,35,54,89,9,Pass,94
TRX_0030381,ST_2020_D002_037,ME_703,T_2023-2024_ODD,32,48,80,9,Pass,90
TRX_0030382,ST_2020_D002_037,ME_704,T_2023-2024_ODD,39,59,98,10,Pass,85
TRX_0030383,ST_2020_D002_037,ME_705,T_2023-2024_ODD,34,51,85,9,Pass,100
TRX_0030384,ST_2020_D002_037,ME_706,T_2023-2024_ODD,34,51,85,9,Pass,86
TRX_0030385,ST_2020_D002_037,ME_707,T_2023-2024_ODD,37,56,93,10,Pass,91
TRX_0030386,ST_2020_D002_037,ME_708,T_2023-2024_ODD,34,51,85,9,Pass,85
TRX_0030387,ST_2020_D002_038,ME_701,T_2023-2024_ODD,27,42,69,7,Pass,88
TRX_0030388,ST_2020_D002_038,ME_702,T_2023-2024_ODD,20,30,50,6,Pass,76
TRX_0030389,ST_2020_D002_038,ME_703,T_2023-2024_ODD,29,45,74,8,Pass,84
